X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_SUBTYPE
-13631238.6268725,4541542.37636249,14159,1222278760,WIND IN THE WILLOWS,713 MONTEREY BLVD.,SAN FRANCISCO,CA,94127,NOT AVAILABLE,(415) 333-7166,CENTER BASED,OPEN,22,SAN FRANCISCO,06075,USA,37.73134,-122.4515,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/04/15 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13628032.6255377,4545781.29235019,14224,1222260909,MISSION HEAD START - WOMEN'S BUILDING CENTER,3543 18TH STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 701-1995,HEAD START,OPEN,23,SAN FRANCISCO,06075,USA,37.76145,-122.4227,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/12 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627720.9309635,4548649.97995916,14254,1222269938,SFUSD - TENDERLOIN COMMUNITY EARLY EDUCATION SCHOOL,627 TURK STREET,SAN FRANCISCO,CA,94102,NOT AVAILABLE,(415) 379-2701,CENTER BASED,OPEN,54,SAN FRANCISCO,06075,USA,37.78182,-122.4199,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/04/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13629001.1051076,4551322.21793925,14278,1222259867,MARINA CHILDREN,3219A LAGUNA STREET,SAN FRANCISCO,CA,94123,NOT AVAILABLE,(415) 931-0833,CENTER BASED,OPEN,21,SAN FRANCISCO,06075,USA,37.80079,-122.4314,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/12/20 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627553.9517273,4538527.8964732,14323,1222279167,WU YEE CHILDREN'S SERVICES - SUNNYDALE CDC - PRESCHOOL,700 VELASCO AVENUE,SAN FRANCISCO,CA,94134,NOT AVAILABLE,(415) 333-6335,CENTER BASED,OPEN,42,SAN FRANCISCO,06075,USA,37.70992,-122.4184,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/04/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13629669.0220523,4549433.12676996,14326,1222239856,CHIBI - CHAN PRESCHOOL,2507 PINE STREET,SAN FRANCISCO,CA,94115,NOT AVAILABLE,(415) 351-0955,CENTER BASED,OPEN,56,SAN FRANCISCO,06075,USA,37.78738,-122.4374,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/02/22 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13633698.7876191,4549619.06236529,14352,1222258760,LONE MOUNTAIN CHILDREN'S CENTER,1806 BELLES STREET - SF PRESIDIO,SAN FRANCISCO,CA,94129,NOT AVAILABLE,(415) 876-0057,CENTER BASED,OPEN,72,SAN FRANCISCO,06075,USA,37.7887,-122.4736,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/04/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13633765.5793135,4547542.97003718,14457,1222269904,SFUSD - ARGONNE EARLY EDUCATION SCHOOL (PRESCHOOL),750 16TH AVE,SAN FRANCISCO,CA,94118,NOT AVAILABLE,(415) 750-8617,CENTER BASED,OPEN,66,SAN FRANCISCO,06075,USA,37.77396,-122.4742,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/04/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627041.8820696,4548740.1233542,14487,1222241980,COMPASS CHILDREN'S CENTER - PRESCHOOL,144 LEAVENWORTH STREET,SAN FRANCISCO,CA,94102,NOT AVAILABLE,(415) 644-0504,CENTER BASED,OPEN,45,SAN FRANCISCO,06075,USA,37.78246,-122.4138,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/02/22 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13626874.9028334,4544069.18774637,14514,1222260907,MISSION HEAD START - BERNAL DWELLINGS CHILDCARE CTR.,3125 - 3141 26TH STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 826-1653,HEAD START,OPEN,40,SAN FRANCISCO,06075,USA,37.74929,-122.4123,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/12 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13635880.6496386,4548551.38651455,14516,1222252712,KAI MING HEAD START - RICHMOND,"426 33RD AVENUE, 2ND FLOOR",SAN FRANCISCO,CA,94121,NOT AVAILABLE,(415) 386-3096,HEAD START,OPEN,30,SAN FRANCISCO,06075,USA,37.78112,-122.4932,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/09/30 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13624648.5130176,4547947.16994147,14699,1222260908,MISSION HEAD START - MISSION BAY CHILD DEV. CTR.,152 BERRY STREET,SAN FRANCISCO,CA,94107,NOT AVAILABLE,(415) 856-0650,HEAD START,OPEN,48,SAN FRANCISCO,06075,USA,37.77683,-122.3923,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/01/09 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627019.6181715,4538740.37327119,14802,1222232468,1ST PLACE 2 START,1252 SUNNYDALE AVE,SAN FRANCISCO,CA,94134,NOT AVAILABLE,(415) 333-2659,CENTER BASED,OPEN,27,SAN FRANCISCO,06075,USA,37.71143,-122.4136,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/01/16 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13628822.9939223,4540089.91309187,14825,1222260911,MISSION HEAD START - JEAN JACOBS,459 VIENNA STREET,SAN FRANCISCO,CA,94112,NOT AVAILABLE,(415) 469-2162,HEAD START,OPEN,24,SAN FRANCISCO,06075,USA,37.72102,-122.4298,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/15 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13630771.0850112,4549441.57831588,14919,1222252024,JCCSF HELEN DILLER FAMILY PRESCHOOL,3200 CALIFORNIA STREET,SAN FRANCISCO,CA,94118,NOT AVAILABLE,(415) 292-1291,CENTER BASED,OPEN,175,SAN FRANCISCO,06075,USA,37.78744,-122.4473,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/12/20 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13635112.5451521,4548358.42776058,14984,1222252710,KAI MING HEAD START - GEARY CENTER,6221 GEARY BLVD.,SAN FRANCISCO,CA,94121,NOT AVAILABLE,(415) 387-3133,HEAD START,OPEN,49,SAN FRANCISCO,06075,USA,37.77975,-122.4863,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/15 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13624314.5545452,4549728.93496008,14986,1222259838,MARIN DAY SCHOOLS - HILLS PLAZA CAMPUS (PRESCHOOL),"2 HARRISON ST, NUMBER 150",SAN FRANCISCO,CA,94105,NOT AVAILABLE,(415) 777-9696,CENTER BASED,OPEN,31,SAN FRANCISCO,06075,USA,37.78948,-122.3893,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/12 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13635201.6007448,4547426.07891319,14997,1222269981,SHALOM SCHOOL,862 28TH AVENUE,SAN FRANCISCO,CA,94121,NOT AVAILABLE,(415) 831-8399,CENTER BASED,OPEN,36,SAN FRANCISCO,06075,USA,37.77313,-122.4871,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/19 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13634333.3087166,4539707.12701197,14999,1222261155,MONTESSORI CHILDREN'S CENTER,80 JUAN BAUTISTA CIRCLE,SAN FRANCISCO,CA,94132,NOT AVAILABLE,(415) 333-4410,CENTER BASED,OPEN,58,SAN FRANCISCO,06075,USA,37.7183,-122.4793,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/12 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13635001.2256614,4547723.23843927,15039,1222272255,STAR LIGHT CHRISTIAN PRESCHOOL,750 - 26TH AVENUE,SAN FRANCISCO,CA,94121,NOT AVAILABLE,(415) 221-8005,RELIGIOUS FACILITY,OPEN,60,SAN FRANCISCO,06075,USA,37.77524,-122.4853,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/11 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13629991.8485757,4549592.29870376,15045,1222268557,RUSSIAN HILL SCHOOL,2026 DIVISADERO STREET,SAN FRANCISCO,CA,94115,NOT AVAILABLE,(415) 202-0525,CENTER BASED,OPEN,22,SAN FRANCISCO,06075,USA,37.78851,-122.4403,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/08 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13626819.243088,4547917.59380664,15078,1222270963,SOUTH OF MARKET CHILD CARE CENTER ON NATOMA,685 NATOMA STREET,SAN FRANCISCO,CA,94103,NOT AVAILABLE,(415) 487-0389,CENTER BASED,OPEN,48,SAN FRANCISCO,06075,USA,37.77662,-122.4118,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/04/04 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13631750.6965302,4551109.48435138,15091,1222312678,"SERRA PRESCHOOL, THE",7 FUNSTON AVENUE,SAN FRANCISCO,CA,94129,NOT AVAILABLE,(415) 561-2200,CENTER BASED,OPEN,47,SAN FRANCISCO,06075,USA,37.79928,-122.4561,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/03/31 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13629824.8693395,4548555.61192874,15115,1222250145,HEARING AND SPEECH CENTER OF NORTHERN CALIFORNIA,1234 DIVISADERO ST.,SAN FRANCISCO,CA,94115,NOT AVAILABLE,(415) 921-7658,CENTER BASED,OPEN,20,SAN FRANCISCO,06075,USA,37.78115,-122.4388,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/11 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13636214.608111,4543086.54427195,15167,1222252715,KAI MING HEAD START - SUNSET CENTER,2800 TARAVAL STREET,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 759-8980,HEAD START,OPEN,45,SAN FRANCISCO,06075,USA,37.74231,-122.4962,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/11 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13635101.4132031,4545736.23336033,15172,1222272900,SUNRISE CHRISTIAN PRESCHOOL,2235 JUDAH STREET,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 682-9490,RELIGIOUS FACILITY,OPEN,22,SAN FRANCISCO,06075,USA,37.76113,-122.4862,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/05/03 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13631951.0716136,4543684.84767322,15255,1222269438,"SCANDINAVIAN SCHOOL IN SAN FRANCISCO, THE",20 WOODSIDE AVENUE,SAN FRANCISCO,CA,94127,NOT AVAILABLE,(415) 665-3276,CENTER BASED,OPEN,57,SAN FRANCISCO,06075,USA,37.74656,-122.4579,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/12 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13626240.3817359,4547879.56747103,15298,1222269905,SFUSD - BESSIE CARMICHAEL EARLY EDUCATION SCHOOL,"375 SEVENTH ST, ROOMS 101 - 104",SAN FRANCISCO,CA,94103,NOT AVAILABLE,(415) 615-8450,CENTER BASED,OPEN,72,SAN FRANCISCO,06075,USA,37.77635,-122.4066,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/13 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13628255.2645193,4542227.8629544,15324,1222268328,"ROOM TO GROW PRESCHOOL, THE",3786 MISSION STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 826-9598,CENTER BASED,OPEN,26,SAN FRANCISCO,06075,USA,37.73621,-122.4247,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/04/01 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13632140.314748,4539151.26783831,15344,1222269944,SFUSD - SHERIDAN EARLY EDUCATION SCHOOL,"431 CAPITOL AVENUE, ROOM 130",SAN FRANCISCO,CA,94112,NOT AVAILABLE,(415) 469-4743,CENTER BASED,OPEN,56,SAN FRANCISCO,06075,USA,37.71435,-122.4596,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2020/01/23 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627342.4446948,4551891.40733363,15345,1222252711,KAI MING HEAD START - NORTH BEACH CENTER,1170 COLUMBUS AVENUE,SAN FRANCISCO,CA,94133,NOT AVAILABLE,(415) 931-1088,HEAD START,OPEN,40,SAN FRANCISCO,06075,USA,37.80483,-122.4165,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/01/09 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13630962.5545354,4550872.80573507,15371,1222256819,LETTERMAN DIGITAL ARTS CCC (PRESCHOOL),"1 LETTERMAN DR, BLDG. B",SAN FRANCISCO,CA,94129,NOT AVAILABLE,(415) 746-5444,CENTER BASED,OPEN,72,SAN FRANCISCO,06075,USA,37.7976,-122.44902,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/11 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13636748.9416668,4542479.82931747,15449,1222272285,STARLIGHT TWO,3155 VICENTE STREET,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 564-8313,CENTER BASED,OPEN,45,SAN FRANCISCO,06075,USA,37.738,-122.501,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/15 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13633008.6067761,4548617.58486722,15587,1222272263,STAR OF THE SEA PRESCHOOL,360 NINTH AVENUE,SAN FRANCISCO,CA,94118,NOT AVAILABLE,(415) 221-7449,CENTER BASED,OPEN,30,SAN FRANCISCO,06075,USA,37.78159,-122.4674,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/01/06 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13631683.9048357,4551072.85516583,15636,1222315638,COW HOLLOW SCHOOL,65 FUNSTON AVE,SAN FRANCISCO,CA,94129,NOT AVAILABLE,(415) 921-2328,CENTER BASED,OPEN,60,SAN FRANCISCO,06075,USA,37.79902,-122.4555,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/03/31 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13628188.4728248,4543957.967,15668,1222239456,CENTRO LAS OLAS,3737 26TH STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 821-6527,CENTER BASED,OPEN,16,SAN FRANCISCO,06075,USA,37.7485,-122.4241,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/02/22 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627988.0977414,4546571.26443361,15707,1222260912,MISSION HEAD START - VALENCIA GARDENS,380 VALENCIA STREET,SAN FRANCISCO,CA,94103,NOT AVAILABLE,(415) 552-0169,HEAD START,OPEN,36,SAN FRANCISCO,06075,USA,37.76706,-122.4223,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/01/09 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13624871.1519992,4539828.15344432,15813,1222259937,MARTHA HILLS LEARNING CENTER - PRESCHOOL,1044 JAMESTOWN AVENUE,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 467-7427,CENTER BASED,OPEN,23,SAN FRANCISCO,06075,USA,37.71916,-122.3943,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/11/11 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13633843.5029571,4543165.3775785,15841,1222249595,HAPPY DAY PRESCHOOL,809 TARAVAL STREET,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 564-7999,CENTER BASED,OPEN,30,SAN FRANCISCO,06075,USA,37.74287,-122.4749,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/11 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627798.854607,4544826.64668669,15910,1222269900,SFCCD - MISSION COMMUNITY COLLEGE CENTER,1125 VALENCIA STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 920-6200,CENTER BASED,OPEN,40,SAN FRANCISCO,06075,USA,37.75467,-122.4206,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/13 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13635836.1218423,4544640.79664347,15960,1222234630,"ARK OF HOPE PRESCHOOL, INC.",2701 NORIEGA STREET,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 242-1036,CENTER BASED,OPEN,42,SAN FRANCISCO,06075,USA,37.75335,-122.4928,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/05/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13633453.8847393,4545946.04094119,16116,1222271590,ST. ANNE PRESCHOOL,1362A 14TH AVENUE,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 731-2355,CENTER BASED,OPEN,25,SAN FRANCISCO,06075,USA,37.76262,-122.4714,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/19 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13624971.3395409,4549076.75949527,16153,1222312350,BRIGHT HORIZONS AT SECOND STREET - PRESCHOOL,"303 SECOND STREET, 2ND FL. NUMBER 25O",SAN FRANCISCO,CA,94107,NOT AVAILABLE,(415) 495-2500,CENTER BASED,OPEN,79,SAN FRANCISCO,06075,USA,37.78485,-122.3952,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/01/17 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
